age,gender,country,signup_date,last_purchase_date,num_orders,total_spent,avg_order_value,recency_days,is_premium_member,device_type,preferred_category,churned,customer_lifetime_days
0.9803921568627452,0,1,2021-06-24,2023-10-13,0.6153846153846154,0.07717927440078565,0.10455217417927028,0.42636579572446553,0,0,4,0,0.4903790087463557
0.411764705882353,0,3,2023-08-01,2024-12-29,0.5384615384615385,0.04462958447374367,0.06909525100814387,0.16330166270783847,0,0,4,0,0.3008746355685131
0.5294117647058824,0,2,2025-01-22,2025-01-23,0.38461538461538464,0.039976250246081646,0.08664788880238629,0.14845605700712589,1,1,4,0,0.0005830903790087771
0.019607843137254943,0,3,2023-07-03,2023-07-24,0.38461538461538464,0.05100498572100933,0.110552051714938,0.4744655581947743,0,0,4,0,0.01224489795918371
0.803921568627451,2,1,2022-02-27,2025-04-07,0.46153846153846156,0.07316617619841054,0.13215475992617148,0.10451306413301661,1,0,2,0,0.6618075801749271
0.8627450980392157,0,3,2025-04-21,2025-06-16,0.46153846153846156,0.06763627071071122,0.12216691888487476,0.06294536817102139,0,1,4,0,0.0326530612244898
0.09803921568627455,0,5,2025-06-29,2025-09-02,0.2307692307692308,0.015947462548170054,0.05760984613231395,0.0166270783847981,0,1,4,0,0.03790087463556854
0.5294117647058824,0,2,2020-10-22,2023-02-10,0.5384615384615385,0.10498054714028313,0.16253028805360437,0.5718527315914489,0,1,2,0,0.4903790087463557
0.5294117647058824,1,3,2023-06-22,2023-09-27,0.3076923076923077,0.03388496786026453,0.09180626142635956,0.4358669833729216,1,1,4,0,0.05655976676384841
0.8431372549019609,0,3,2022-08-25,2023-11-02,0.5384615384615385,0.06113083665498147,0.09464218546348374,0.4144893111638955,0,1,0,0,0.25306122448979596
0.8431372549019609,0,3,2024-10-31,2025-03-04,0.46153846153846156,0.03678362597172485,0.06643952448849272,0.12470308788598575,1,1,0,0,0.07230320699708456
0.37254901960784315,0,3,2023-07-03,2025-05-11,0.5384615384615385,0.04879668801351761,0.07554649708272465,0.08432304038004751,1,1,3,0,0.39533527696793
0.5686274509803921,0,5,2025-02-06,2025-05-02,0.3076923076923077,0.026501993957469834,0.07180258749639166,0.08966745843230403,0,0,0,0,0.049562682215743475
0.19607843137254904,1,3,2024-09-16,2024-11-30,0.2307692307692308,0.037441457994681,0.13525573176812253,0.18052256532066507,0,1,1,0,0.04373177842565601
0.5294117647058824,0,3,2021-10-03,2022-09-11,0.3076923076923077,0.0,0.0,0.6621140142517815,0,1,1,0,0.2
0.4705882352941177,0,3,2023-04-17,2024-02-04,0.46153846153846156,0.09139482262790413,0.16508017040037087,0.3586698337292161,0,1,1,0,0.1708454810495627
0.7450980392156863,0,2,2024-06-06,2025-08-23,0.38461538461538464,0.025468430883365097,0.055202547258111065,0.022565320665083155,0,1,2,0,0.25830903790087467
0.6274509803921569,1,3,2023-04-14,2024-11-04,0.38461538461538464,0.05894933652192184,0.12777141157637836,0.19596199524940616,0,1,0,0,0.3323615160349854
0.0,0,3,2022-11-18,2024-07-20,0.9230769230769231,0.13312833188892792,0.12023023294465486,0.25950118764845603,1,1,1,0,0.3556851311953353
0.5098039215686275,0,3,2021-02-28,2021-10-28,0.46153846153846156,0.10690044806028745,0.19308688844374072,0.8509501187648456,1,1,3,0,0.14110787172011666
1.0,1,3,2022-08-18,2024-02-29,0.3076923076923077,0.029808992216676794,0.08076260289190772,0.34382422802850354,1,0,2,0,0.326530612244898
0.23529411764705888,1,1,2024-06-07,2025-08-28,0.46153846153846156,0.06678431770429379,0.12062736727927989,0.019596199524940627,1,0,3,0,0.26064139941690967
0.7843137254901962,0,3,2021-11-16,2021-12-17,0.46153846153846156,0.01594649396114238,0.02880273620308084,0.8212589073634204,0,1,0,0,0.018075801749271175
0.03921568627450983,1,3,2023-03-30,2024-04-23,0.6923076923076924,0.05954598613096379,0.07170286654012017,0.31175771971496435,0,0,4,0,0.2274052478134111
0.5294117647058824,0,2,2023-01-12,2023-10-15,0.6923076923076924,0.02053420641768007,0.024726423429176247,0.4251781472684085,1,0,3,0,0.16093294460641402
0.09803921568627455,0,2,2023-02-11,2024-07-26,0.38461538461538464,0.076244910781431,0.16525861842738301,0.255938242280285,0,1,4,0,0.30962099125364434
0.13725490196078438,1,3,2024-04-13,2024-09-13,0.5384615384615385,0.07119937952315009,0.11023102021536227,0.22684085510688834,1,2,2,0,0.08921282798833821
0.5098039215686275,0,2,2022-09-25,2023-10-12,0.7692307692307694,0.07909982104547508,0.08572328309379892,0.42695961995249404,0,0,3,0,0.22274052478134113
0.15686274509803927,1,0,2021-05-12,2024-05-07,0.15384615384615385,0.029302824779135928,0.1587828794863496,0.3034441805225653,0,1,3,1,0.6361516034985424
0.7058823529411765,0,3,2022-06-23,2024-11-22,0.38461538461538464,0.03482377083682933,0.07548001644521032,0.1852731591448931,1,1,5,0,0.514868804664723
0.6274509803921569,1,2,2022-12-01,2023-07-02,0.38461538461538464,0.04642574840096372,0.10062631758500334,0.48752969121140144,1,1,2,0,0.12419825072886298
0.9803921568627452,0,4,2020-10-04,2025-05-09,0.38461538461538464,0.004434594990580895,0.009611700592202524,0.08551068883610452,0,1,2,0,0.9784256559766764
0.803921568627451,1,3,2025-05-27,2025-09-23,0.5384615384615385,0.05678567453328836,0.08791539464131069,0.004156769596199539,1,0,1,0,0.06938775510204084
0.8431372549019609,0,3,2021-04-14,2023-04-27,0.3076923076923077,0.046764592429475366,0.12670159815953602,0.5267220902612826,0,1,0,0,0.4332361516034986
0.4509803921568628,1,3,2025-07-02,2025-09-24,0.5384615384615385,0.0836696953575866,0.1295375221966602,0.0035629453681710332,0,0,3,0,0.048979591836734726
0.27450980392156865,0,1,2021-02-28,2021-05-17,0.3076923076923077,0.0,0.0,0.9483372921615203,1,0,3,0,0.04548104956268226
0.607843137254902,0,0,2024-04-07,2025-04-22,0.6153846153846154,0.05550843110614011,0.07519572424531354,0.09560570071258909,0,1,2,0,0.22157434402332365
0.607843137254902,2,4,2023-06-09,2025-04-18,0.38461538461538464,0.07144418989439255,0.15485352391116086,0.09798099762470308,0,1,2,0,0.3959183673469388
0.4509803921568628,0,3,2021-06-29,2021-08-25,0.5384615384615385,0.20997998172760574,0.32509031744504413,0.88895486935867,0,1,0,0,0.033236151603498576
0.7843137254901962,0,5,2021-02-23,2024-01-08,0.38461538461538464,0.051891162135737634,0.11247299224100979,0.3747030878859857,0,1,2,0,0.611661807580175
1.0,0,5,2023-01-17,2025-06-15,0.6153846153846154,0.12220557597794399,0.1655481590986625,0.0635391923990499,0,1,4,0,0.5131195335276968
0.9411764705882353,1,3,2024-07-12,2024-09-15,0.38461538461538464,0.05413287609568381,0.11733132725093814,0.22565320665083136,0,1,4,0,0.03790087463556854
0.9411764705882353,1,3,2024-09-07,2025-05-12,0.2307692307692308,0.0527394022252157,0.13812752035969522,0.083729216152019,0,1,5,0,0.14402332361516038
1.0,1,1,2023-11-30,2024-08-09,0.6153846153846154,0.07406534782242669,0.1003341526780325,0.24762470308788598,1,0,4,0,0.14752186588921284
0.21568627450980393,0,3,2025-08-20,2025-08-22,0.9230769230769231,0.9223317505814146,0.8329717719714134,0.023159144893111633,0,1,4,0,0.0011661807580174988
0.7450980392156863,0,2,2025-01-21,2025-08-08,0.7692307692307694,0.10300906896105563,0.11163498631023713,0.03147268408551068,1,1,0,0,0.11603498542274054
0.019607843137254943,1,3,2022-08-05,2025-07-07,0.2307692307692308,0.05060019705903078,0.18279113708132505,0.050475059382422804,0,1,3,0,0.6221574344023324
0.03921568627450983,0,3,2022-10-14,2025-07-21,0.2307692307692308,0.025347518936078187,0.0915665812332158,0.042161520190023755,0,0,3,0,0.5895043731778427
0.9411764705882353,1,3,2023-12-09,2024-07-22,0.6923076923076924,0.12592793664084817,0.15163621095355975,0.258313539192399,0,1,3,0,0.1317784256559767
0.7058823529411765,1,3,2024-06-22,2025-03-10,0.5384615384615385,0.6342769550303609,0.981985496724079,0.12114014251781474,0,1,2,0,0.15218658892128284
0.9411764705882353,1,0,2024-12-19,2025-06-03,0.3076923076923077,0.03227719410992543,0.08745003017871043,0.07066508313539191,0,0,4,0,0.09679300291545193
0.3137254901960785,1,3,2022-12-26,2024-03-05,0.38461538461538464,0.07226466382241087,0.156631880964669,0.340855106888361,0,1,5,0,0.2536443148688047
0.9411764705882353,0,1,2021-07-14,2023-03-06,0.2307692307692308,0.012601640092270827,0.04552261653793331,0.5576009501187649,0,1,0,0,0.34985422740524785
0.019607843137254943,0,3,2021-09-02,2022-09-15,0.3076923076923077,0.04282010247489322,0.11601396093387799,0.6597387173396675,0,1,2,0,0.22040816326530616
0.019607843137254943,0,1,2023-08-16,2024-02-09,0.38461538461538464,0.017392997971375182,0.03769889519677393,0.3557007125890736,0,0,5,0,0.10320699708454814
0.5294117647058824,1,3,2024-10-22,2025-05-06,0.3076923076923077,0.0527394022252157,0.07987823546392112,0.08729216152019004,0,1,4,0,0.1142857142857143
0.43137254901960786,1,1,2023-12-30,2024-10-31,0.3076923076923077,0.03152750775051232,0.08541887175360174,0.19833729216152018,0,1,3,0,0.17842565597667642
0.7058823529411765,1,2,2024-09-15,2025-06-08,0.6153846153846154,0.0527394022252157,0.045709812017249954,0.06769596199524941,1,1,3,0,0.15510204081632656
0.607843137254902,0,3,2020-10-25,2022-03-12,0.5384615384615385,0.08416084969619865,0.13029767580192267,0.7707838479809976,0,2,2,0,0.29329446064139947
0.6274509803921569,1,3,2023-11-12,2024-08-05,0.3076923076923077,0.015442828706756312,0.04183993911773194,0.25,0,1,3,0,0.15568513119533528
0.0,0,1,2022-04-04,2022-04-11,0.38461538461538464,0.038669142052247044,0.08381458900095345,0.7529691211401425,0,1,2,0,0.004081632653061273
0.35294117647058826,2,0,2022-10-18,2024-03-08,0.46153846153846156,0.09751564691806505,0.17613520062281857,0.3390736342042755,1,0,4,0,0.2956268221574344
0.019607843137254943,0,3,2021-09-06,2022-12-25,0.3076923076923077,0.009967890532877034,0.027006884244963628,0.5997624703087886,0,1,2,0,0.27696793002915454
0.8431372549019609,0,4,2024-07-02,2025-04-24,0.2307692307692308,0.023579524748246067,0.08518006630568845,0.09441805225653208,1,2,4,0,0.17259475218658893
0.4901960784313726,1,1,2023-01-23,2023-07-05,0.5384615384615385,0.092987906141657,0.1439638205372685,0.48574821852731587,0,0,3,0,0.09504373177842568
0.5294117647058824,0,1,2025-07-11,2025-09-20,0.6923076923076924,0.07899973371928298,0.0951276690663844,0.005938242280285055,1,0,1,0,0.04139941690962101
0.09803921568627455,0,0,2022-09-05,2024-03-24,0.6923076923076924,0.07234239293138102,0.08711150377452566,0.32957244655581946,1,1,3,0,0.3300291545189505
0.607843137254902,0,3,2025-05-06,2025-09-19,0.5384615384615385,0.06511891302580856,0.10081701204524181,0.006532066508313561,1,1,4,0,0.07930029154518953
0.05882352941176472,1,3,2022-01-18,2023-07-30,0.5384615384615385,0.07051854355828688,0.10917695221266803,0.4709026128266033,0,0,0,0,0.3253644314868805
0.19607843137254904,1,3,2022-07-10,2023-03-04,0.5384615384615385,0.05512745354192501,0.08534801738993517,0.5587885985748218,0,2,3,0,0.1381924198250729
0.3137254901960785,1,3,2025-03-26,2025-07-07,0.6923076923076924,0.06335293672761744,0.07628653154768672,0.050475059382422804,0,1,0,0,0.06005830903790091
0.7254901960784315,0,4,2021-08-06,2024-12-21,0.46153846153846156,0.041091901070781034,0.07422125805859042,0.1680522565320665,0,0,0,0,0.7189504373177844
0.4509803921568628,0,4,2023-05-03,2024-11-06,0.2307692307692308,0.03559662256932077,0.12859104785731154,0.19477434679334915,1,1,4,0,0.32244897959183677
0.07843137254901966,0,3,2025-01-12,2025-09-27,0.5384615384615385,0.0527394022252157,0.13181885775767807,0.0017814726840855166,0,1,3,0,0.15043731778425656
1.0,1,1,2022-09-24,2023-07-03,0.15384615384615385,0.013963554168754173,0.07566371294360516,0.4869358669833729,0,1,1,1,0.1644314868804665
0.6470588235294118,0,4,2024-08-28,2024-12-19,0.2307692307692308,0.040058903005775776,0.14471085296407418,0.1692399049881235,0,0,5,0,0.06588921282798835
0.09803921568627455,1,5,2023-08-30,2023-10-08,0.38461538461538464,0.05756231989830483,0.1247649122193161,0.42933491686460806,0,1,2,0,0.022740524781341115
0.411764705882353,1,3,2024-02-01,2025-05-31,0.38461538461538464,0.05129475467345259,0.11118011879040228,0.07244655581947745,0,1,3,0,0.282798833819242
0.19607843137254904,1,3,2022-03-28,2024-10-11,0.46153846153846156,0.06244125418782727,0.11278352679782011,0.21021377672209024,1,2,4,0,0.5411078717201167
0.9215686274509804,0,3,2020-11-01,2021-06-08,0.6153846153846154,0.08409240287957696,0.11391807136171588,0.9352731591448931,0,1,3,0,0.12769679300291548
0.2941176470588236,1,3,2021-04-07,2024-06-02,0.38461538461538464,0.0527394022252157,0.11431170671541911,0.2880047505938242,0,1,5,0,0.6717201166180758
0.6274509803921569,0,3,2021-06-09,2024-03-19,0.46153846153846156,0.027698198936636734,0.0500293039652201,0.332541567695962,0,1,5,0,0.5912536443148688
0.15686274509803927,0,3,2023-08-09,2025-01-09,0.5384615384615385,0.057058008919233655,0.0883370218423884,0.1567695961995249,0,1,0,0,0.3026239067055394
0.09803921568627455,1,3,2025-06-23,2025-07-24,0.0,0.0,0.0,0.040380047505938266,0,1,2,0,0.018075801749271175
0.2941176470588236,0,3,2021-12-19,2023-11-06,0.2307692307692308,0.023569354584455582,0.08514332700600949,0.41211401425178146,0,0,1,0,0.40058309037900874
0.5490196078431373,1,3,2021-11-28,2023-08-02,0.5384615384615385,0.0896022101864522,0.13872147237117188,0.4691211401425178,1,1,3,0,0.3568513119533528
0.03921568627450983,1,2,2023-07-05,2024-03-20,0.3076923076923077,0.02253062571286997,0.061043221161836594,0.3319477434679335,1,0,2,0,0.15102040816326534
0.37254901960784315,0,3,2022-05-06,2025-01-19,0.5384615384615385,0.04316863237368152,0.06683315984219595,0.1508313539192399,1,1,1,0,0.5766763848396501
0.6862745098039216,0,3,2023-07-05,2024-07-04,0.5384615384615385,0.018135662074837716,0.02807757240703644,0.2690023752969121,0,1,3,0,0.21282798833819244
0.35294117647058826,0,0,2024-08-08,2025-04-10,0.7692307692307694,0.11292909515164884,0.12238560519248766,0.10273159144893113,1,1,2,0,0.14285714285714288
0.4901960784313726,1,3,2025-05-31,2025-06-18,0.2307692307692308,0.02227491873756627,0.08046693900401507,0.06175771971496438,1,1,4,0,0.010495626822157461
0.03921568627450983,0,3,2024-08-06,2024-09-06,0.3076923076923077,0.026339755630335866,0.07136346539070496,0.23099762470308788,1,1,3,0,0.018075801749271175
0.35294117647058826,0,3,2022-04-26,2024-02-03,0.3076923076923077,0.0567547604639887,0.15376796508017038,0.35926365795724463,0,1,2,0,0.37784256559766766
0.37254901960784315,0,5,2021-01-22,2025-04-18,0.46153846153846156,0.0,0.0,0.09798099762470308,1,1,5,0,0.9020408163265305
0.607843137254902,0,5,2022-10-11,2025-01-01,0.6923076923076924,0.10020993316668794,0.12066848030511113,0.16152019002375295,1,1,1,0,0.4740524781341108
0.1176470588235295,0,3,2021-08-15,2024-06-19,0.5384615384615385,0.05480911127216561,0.0848555358251909,0.27790973871733965,1,1,2,0,0.6058309037900875
1.0,1,5,2021-03-25,2024-05-20,0.38461538461538464,0.00658623035695418,0.014275842160970609,0.29572446555819476,0,1,4,0,0.6717201166180758
0.7843137254901962,1,3,2021-01-09,2022-08-06,0.46153846153846156,0.033496241599828114,0.06050175386418704,0.6834916864608076,1,0,3,0,0.3346938775510204
0.6274509803921569,0,3,2021-05-18,2024-06-23,0.38461538461538464,0.0495910908073746,0.10748781917266594,0.2755344418052256,1,1,3,0,0.6600583090379009
0.7647058823529412,0,5,2023-08-26,2025-02-08,0.46153846153846156,0.0527394022252157,0.07133984726948275,0.13895486935866982,0,1,3,0,0.3102040816326531
0.7450980392156863,1,3,2024-06-06,2024-11-10,0.46153846153846156,0.0527394022252157,0.1573937840603924,0.19239904988123513,0,0,4,0,0.09154518950437321
0.33333333333333337,0,5,2024-05-01,2025-01-24,0.6923076923076924,0.0974793249045276,0.11738031298384345,0.14786223277909738,1,0,1,0,0.15626822157434406
0.7647058823529412,1,3,2025-04-30,2025-05-03,0.3076923076923077,0.06882513057158501,0.18647119026583503,0.08907363420427555,0,1,3,0,0.0017492711370262204
0.0,0,0,2025-07-02,2025-07-29,0.5384615384615385,0.0,0.0,0.03741092636579574,0,1,1,0,0.015743440233236206
0.19607843137254904,1,3,2023-01-24,2023-05-05,0.38461538461538464,0.04021032544443414,0.08715524103604824,0.5219714964370546,0,1,2,0,0.05889212827988341
0.5294117647058824,1,3,2021-07-05,2025-09-11,0.38461538461538464,0.05144892144202269,0.1115142714684348,0.01128266033254155,1,1,5,0,0.8915451895043732
0.4705882352941177,1,4,2024-07-04,2025-02-11,0.5384615384615385,0.050401798149530636,0.07803164828243772,0.1371733966745843,0,0,3,0,0.12944606413994172
0.9607843137254902,0,3,2020-12-02,2025-04-14,0.46153846153846156,0.021936559002568454,0.03962245995853707,0.1003562945368171,0,0,1,0,0.9294460641399417
0.43137254901960786,0,0,2024-02-12,2024-10-15,0.6153846153846154,0.04482943626378531,0.060729187624104466,0.20783847980997622,0,1,1,0,0.14344023323615163
0.5882352941176471,1,3,2021-03-08,2025-09-26,0.38461538461538464,0.06277404454741602,0.13606137212536848,0.002375296912114022,1,2,5,0,0.9696793002915453
0.5686274509803921,0,5,2024-05-10,2025-02-16,0.46153846153846156,0.058554960170490694,0.10576369632344577,0.1342042755344418,0,1,3,0,0.1644314868804665
0.803921568627451,1,2,2022-06-13,2022-10-21,0.46153846153846156,0.08203189540938986,0.14816872086004948,0.6383610451306414,1,1,0,0,0.07580174927113706
0.6666666666666667,0,0,2024-09-11,2025-08-29,0.7692307692307694,0.0965732117401465,0.10465976784261583,0.019002375296912122,1,0,0,0,0.20524781341107873
0.1176470588235295,1,1,2021-05-18,2021-11-29,0.38461538461538464,0.0527394022252157,0.21473508340695768,0.8319477434679334,0,1,4,0,0.11370262390670557
0.2941176470588236,1,4,2020-12-12,2023-06-29,0.3076923076923077,0.04692852578390776,0.12714596873660544,0.4893111638954869,0,0,5,0,0.5416909620991254
0.4901960784313726,0,3,2024-08-23,2025-01-23,0.2307692307692308,0.0400086171959228,0.1445297807013707,0.14845605700712589,0,1,5,0,0.08921282798833821
0.9215686274509804,2,3,2025-01-29,2025-06-03,0.46153846153846156,0.0495374149429248,0.08947594013243641,0.07066508313539191,0,1,4,0,0.07288629737609334
1.0,0,3,2023-09-21,2025-06-26,0.2307692307692308,0.0650197135710585,0.2348813408094892,0.05700712589073634,0,1,0,0,0.37551020408163266
0.9411764705882353,0,3,2021-05-01,2021-12-13,0.3076923076923077,0.08711407154355078,0.23602200858999814,0.8236342042755345,1,1,2,0,0.1317784256559767
0.019607843137254943,0,3,2023-12-11,2025-03-30,0.3076923076923077,0.03687677175755201,0.09991165073172437,0.10926365795724466,1,1,3,0,0.27696793002915454
0.0,1,3,2023-12-22,2025-04-11,0.38461538461538464,0.07396679409236172,0.160321556346714,0.10213776722090262,0,1,3,0,0.27755102040816326
0.9215686274509804,2,3,2021-08-29,2022-05-20,0.5384615384615385,0.09197726629387368,0.14239890131999056,0.7298099762470309,0,1,2,0,0.15393586005830906
0.21568627450980393,0,3,2021-10-16,2025-08-11,0.2307692307692308,0.026983139563462676,0.09747548526491656,0.029691211401425166,0,0,2,0,0.8134110787172012
0.07843137254901966,0,2,2023-04-15,2024-08-12,0.38461538461538464,0.0014921890317043524,0.0032339331169796842,0.24584323040380046,0,1,0,0,0.282798833819242
0.7058823529411765,0,3,2025-07-29,2025-09-16,0.38461538461538464,0.04307007864361656,0.0933536857390285,0.008313539192399022,0,1,4,0,0.02857142857142858
0.607843137254902,0,3,2022-11-30,2024-09-05,0.3076923076923077,0.04778766247744706,0.12947279104960677,0.23159144893111638,1,1,2,0,0.37609329446064144
0.15686274509803927,0,3,2025-03-03,2025-09-29,0.5384615384615385,0.11815962653221387,0.1829345952991191,0.0005938242280285055,1,0,4,0,0.12244897959183676
0.7843137254901962,1,1,2025-02-02,2025-04-02,0.6923076923076924,0.1048406670303711,0.12624410640400982,0.10748218527315914,0,1,1,0,0.03440233236151605
0.6666666666666667,0,3,2024-05-27,2025-07-28,0.6153846153846154,0.047309906926051054,0.06408908405426918,0.038004750593824216,1,1,3,0,0.2489795918367347
0.35294117647058826,1,1,2022-05-14,2024-12-11,0.5384615384615385,0.0735678976681348,0.1138979522214155,0.1739904988123515,0,0,0,0,0.5492711370262391
0.9215686274509804,0,3,2021-01-19,2024-11-06,0.6153846153846154,0.10796766953360355,0.14626090151243448,0.19477434679334915,1,1,3,0,0.8087463556851313
0.2941176470588236,0,3,2024-10-29,2025-05-29,0.5384615384615385,0.07800846561205298,0.12077257498753487,0.07363420427553444,0,1,0,0,0.12361516034985426
0.03921568627450983,0,0,2025-04-12,2025-08-20,0.38461538461538464,0.03947686291773443,0.08556495420708717,0.024346793349168616,0,0,1,0,0.07580174927113706
0.37254901960784315,0,3,2023-11-30,2025-07-09,0.7692307692307694,0.06742641018805037,0.07307271757100743,0.04928741092636579,1,1,3,0,0.34227405247813414
0.4509803921568628,0,4,2025-04-21,2025-05-20,0.38461538461538464,0.07645969495481582,0.16572485763521372,0.07897862232779099,0,2,1,0,0.01690962099125365
0.6274509803921569,0,1,2024-06-24,2025-03-27,0.3076923076923077,0.03176384298526271,0.08605918526229234,0.11104513064133015,1,1,0,0,0.16093294460641402
0.4509803921568628,0,3,2023-01-11,2023-06-15,0.38461538461538464,0.05887685392601819,0.12761395743489706,0.497624703087886,0,1,2,0,0.09037900874635571
1.0,1,4,2024-05-23,2025-01-25,0.3076923076923077,0.009635503751216488,0.02610589665759845,0.14726840855106887,0,0,3,0,0.14402332361516038
0.19607843137254904,0,0,2023-11-02,2024-06-06,0.7692307692307694,0.06548576536253688,0.07096983003700172,0.2856294536817102,0,1,1,0,0.12653061224489798
0.9411764705882353,0,3,2024-09-02,2025-03-10,0.38461538461538464,0.05430262097228219,0.11769959499295828,0.12114014251781474,0,0,5,0,0.11020408163265308
0.13725490196078438,1,1,2023-10-30,2024-12-19,0.2307692307692308,0.004111571216854452,0.014853174013068668,0.1692399049881235,0,0,3,0,0.24256559766763852
0.6862745098039216,0,5,2024-11-28,2025-05-09,0.38461538461538464,0.07060168061149483,0.15302705586997786,0.08551068883610452,0,0,3,0,0.09446064139941693
0.7254901960784315,1,5,2020-11-05,2025-07-17,0.38461538461538464,0.061479124407012864,0.13325431468084917,0.04453681710213778,0,2,3,0,1.0
0.7647058823529412,1,5,2025-04-02,2025-05-05,0.7692307692307694,0.10107867501491827,0.10954259571899683,0.08788598574821854,0,1,4,0,0.019241982507288646
0.37254901960784315,0,3,2024-01-12,2024-02-21,0.3076923076923077,0.06654927391891362,0.1803051111363815,0.3485748218527316,1,0,1,0,0.023323615160349864
0.6666666666666667,0,0,2020-10-10,2021-08-12,0.6153846153846154,0.07715070108346953,0.10451368538913039,0.8966745843230404,0,1,1,0,0.17842565597667642
0.9215686274509804,1,0,2024-05-10,2025-07-14,0.7692307692307694,0.08465652410760648,0.09174502926022793,0.046318289786223266,1,1,3,0,0.25072886297376096
0.4705882352941177,0,5,2021-01-04,2021-12-07,0.6153846153846154,0.028293879958651028,0.0383287117626991,0.8271971496437054,0,0,3,0,0.19650145772594754
0.6666666666666667,1,2,2024-04-04,2025-02-11,0.6923076923076924,0.11764966546214799,0.1416684890525634,0.1371733966745843,0,1,3,0,0.18250728862973764
0.4705882352941177,1,3,2021-05-28,2024-05-30,0.38461538461538464,0.07234521797687837,0.15680683001075935,0.2897862232779097,0,1,4,0,0.6402332361516035
0.5490196078431373,1,3,2024-01-17,2024-10-21,0.6153846153846154,0.051718915075984445,0.07006184448779293,0.20427553444180518,0,1,0,0,0.1620991253644315
0.33333333333333337,0,5,2020-11-09,2024-02-21,0.6153846153846154,0.03688758764602761,0.04997069603477985,0.3485748218527316,0,1,4,0,0.699125364431487
0.8823529411764706,1,5,2024-02-16,2024-11-14,0.8461538461538463,0.10474606836400244,0.10319719381730069,0.1900237529691211,0,2,2,0,0.15860058309037903
0.33333333333333337,0,5,2023-09-19,2025-05-30,0.46153846153846156,0.04929195884699723,0.08903244430059742,0.07304038004750593,0,1,3,0,0.360932944606414
0.019607843137254943,0,2,2022-04-30,2024-09-07,0.5384615384615385,0.07445770628421686,0.11527480121414636,0.23040380047505937,0,1,1,0,0.5020408163265306
0.6666666666666667,1,3,2020-11-28,2023-06-16,0.7692307692307694,0.14925070511117725,0.16174826581758062,0.4970308788598575,1,0,5,0,0.5422740524781342
0.2941176470588236,0,3,2020-12-10,2021-09-24,0.46153846153846156,0.007693809623089687,0.01389707747618503,0.8711401425178147,0,1,3,0,0.167930029154519
0.7843137254901962,0,3,2021-10-03,2023-09-26,0.6153846153846154,0.0527394022252157,0.19421705928148425,0.4364608076009501,0,1,2,0,0.4215743440233236
0.6862745098039216,1,3,2021-10-17,2024-03-27,0.07692307692307698,0.038981027075155335,0.42245208583000204,0.32779097387173395,0,1,1,1,0.5201166180758018
0.5294117647058824,0,4,2024-03-27,2024-12-23,0.6153846153846154,0.10090860727597734,0.13669818665313727,0.1668646080760095,1,1,4,0,0.15801749271137028
0.05882352941176472,2,5,2025-09-11,2025-09-12,0.3076923076923077,0.05049316819247374,0.13680315608079147,0.010688836104513044,0,1,0,0,0.0005830903790087771
0.6274509803921569,1,5,2024-03-27,2024-05-31,0.6153846153846154,0.10641623526204033,0.14415888872365923,0.2891923990498812,0,0,0,0,0.03790087463556854
0.25490196078431376,1,3,2024-08-31,2025-05-05,0.6923076923076924,0.0758660318224425,0.09135401814221605,0.08788598574821854,0,1,3,0,0.14402332361516038
0.3921568627450981,0,5,2024-01-16,2024-06-19,0.2307692307692308,0.03445885567415635,0.12448149476464977,0.27790973871733965,0,0,4,0,0.09037900874635571
0.9215686274509804,0,3,2025-06-19,2025-08-04,0.0,0.0,0.0,0.033847980997624705,0,0,5,0,0.026822157434402333
0.37254901960784315,0,3,2025-03-24,2025-09-06,0.38461538461538464,0.043157251476106454,0.09354263070880603,0.014251781472684077,1,1,5,0,0.09679300291545193
0.13725490196078438,0,4,2025-09-15,2025-09-20,0.46153846153846156,0.011007265129147764,0.019881209597704647,0.005938242280285055,0,1,2,0,0.0029154518950437747
0.1176470588235295,0,1,2022-08-15,2023-03-03,0.2307692307692308,0.011598264647194996,0.04189854704817221,0.5593824228028503,0,1,3,0,0.1166180758017493
0.03921568627450983,0,3,2024-09-04,2025-01-29,0.2307692307692308,0.005257167523825823,0.01899159369833535,0.14489311163895485,0,1,4,0,0.08571428571428574
0.3137254901960785,0,3,2024-08-03,2024-12-04,0.3076923076923077,0.013107242520712221,0.03551203212064484,0.17814726840855105,0,0,3,0,0.07172011661807581
0.6274509803921569,0,3,2025-05-26,2025-05-26,0.38461538461538464,0.03847865327013949,0.0834017092521803,0.07541567695961995,0,1,1,0,0.0
0.9215686274509804,1,3,2022-08-05,2025-03-29,0.6923076923076924,0.13547061746858008,0.16312773904600283,0.10985748218527316,0,1,3,0,0.5638483965014578
0.21568627450980393,1,5,2024-03-09,2024-09-15,0.15384615384615385,0.038490599176814036,0.20856900427750416,0.22565320665083136,0,1,3,1,0.11078717201166186
0.9803921568627452,0,3,2021-06-01,2022-10-29,0.38461538461538464,0.03230237737264473,0.07001460824534853,0.6336104513064134,0,1,4,0,0.3002915451895044
0.411764705882353,0,3,2025-09-03,2025-09-28,0.2307692307692308,0.04186822357345494,0.1512469493260088,0.001187648456057011,0,1,0,0,0.014577259475218679
0.411764705882353,1,3,2022-09-07,2023-01-27,0.5384615384615385,0.04789130128940727,0.07414515522354112,0.580166270783848,1,1,4,0,0.08279883381924202
